Timestamp,MovingTarget_X,MovingTarget_Y,EyeTracker_X,EyeTracker_Y
172871748257406,973.9024001750568,290.20772488838725,1008.4137696,365.97222
172871748261601,974.5040579973102,291.16774740972215,1029.0012912,373.78677600000003
172871748265841,975.0984772759148,292.12420422525304,1061.948736,386.880138
172871748270038,975.6847964221643,293.07554403931664,1068.003936,391.629555
172871748274200,976.2621858511131,294.02021892947283,1071.9710496,393.103053
172871748278412,976.8298478516056,294.95668588255364,1067.2409232,393.36462
172871748282587,977.3870163430781,295.88340836234397,1062.5076000000001,393.462468
172871748286785,977.9329565223455,296.7988579035985,1070.4643776,393.16200299999997
172871748291034,978.4669644039557,297.7015157271606,1071.631152,392.44113
172871748295216,978.9883662580867,298.5898743710739,1065.854448,397.33638299999996
172871748299408,979.4965179503135,299.4624393326949,1066.6190016,402.894135
172871748303602,979.9908041879205,300.31773071696705,1067.6189232000002,403.89851699999997
172871748307743,980.4706376777578,301.15428488618767,1058.142672,404.96718599999997
172871748311947,980.9354582009616,301.97065610679,1053.511704,391.61034
172871748316020,981.3847316101348,302.765418188872,1035.456048,392.221755
172871748320203,981.8179487548562,303.53716611440467,1018.911888,388.560195
172871748324336,982.2346243416337,304.28451765031184,1003.12776,377.68176
172871748328388,982.6342957346264,305.00611494281304,1013.7016368000001,380.60406
172871748332599,983.0165217036644,305.70062608969556,1007.3384639999999,371.191788
172871748336804,983.3808811262581,306.3667466874198,994.104432,372.76257599999997
172871748340995,983.7269716504316,307.0032013501963,988.6105439999999,378.812376
172871748345187,984.0544083253219,307.60874519843526,990.2435904,379.58139
172871748349394,984.3628222065943,308.18216531421496,985.592448,377.948997
172871748353546,984.6518589437526,308.72228216163717,988.7487840000001,379.944882
172871748357656,984.9211773564836,309.2279509701781,992.262528,384.196806
172871748361774,985.1704480071618,309.69806307936767,989.543808,384.016158
172871748365922,985.3993517766294,310.1315472433296,988.9391519999999,383.264442
172871748370027,985.6075784503093,310.5273708939177,993.971664,388.566306
172871748374216,985.7948253216437,310.884541361368,1018.74816,399.797415
172871748378390,985.9607958197375,311.2021070515409,1008.8929439999999,398.796948
172871748382540,986.1051981679748,311.47915857899625,1003.7983104,397.71664200000004
172871748386693,986.227744080213,311.71482985525665,996.137928,393.13786500000003
172871748390834,986.328147500998,311.9082991317486,996.053616,391.15098
172871748395010,986.4061233960367,312.058789996986,984.5627904,384.52470300000004
172871748399123,986.4613865989547,312.1655723276567,980.712432,374.56316999999996
172871748403323,986.4936507201246,312.2279631933235,974.2061232,348.532785
172871748407489,986.502627123084,312.2453277144675,967.0512960000001,341.169957
172871748411644,986.4880239738047,312.2170798736765,966.1368384,343.386963
172871748415763,986.4495453677537,312.14268327971365,966.7071360000001,342.72172800000004
172871748419815,986.3868905393983,312.02165188425164,965.709792,339.855516
172871748423950,986.2997531584572,311.8535506509676,965.145168,339.60204
172871748428041,986.1878207168795,311.63799617670156,954.3783744,337.87003500000003
172871748432196,986.0507740101527,311.37465726426996,954.1778400000001,338.475573
172871748436456,985.8882867161909,311.0632554464851,951.1121808,336.53580300000004
172871748440597,985.7000250746618,310.70356546083417,944.1641808,336.77397
172871748444785,985.4856476692208,310.29541567416504,941.1266304,335.03688
172871748449012,985.2448053147257,309.8386884566456,943.5504960000001,335.627928
172871749681633,520,450,529.5133728000001,489.25755000000004
172871749769285,520,450,526.8652416,490.77396000000005
172871749773510,520,450,525.349152,492.873606
172871749777654,520,450,525.3222671999999,491.91129
172871749781813,1020,450,525.3387408,494.6869439999999
172871749786032,1020,450,525.971952,495.328905
172871749790158,1020,450,526.2990192,494.17834500000004
172871749794242,1020,450,522.161568,494.06058
172871749798441,1020,450,522.1361376,492.07720499999994
172871749802533,1020,450,520.796592,492.51753
172871749806704,1020,450,519.16392,491.95809
172871749810868,1020,450,518.260968,491.82345
172871749814924,1020,450,655.547328,502.23998700000004
172871749819199,1020,450,768.7702800000001,501.30548999999996
172871749823331,1020,450,842.856192,494.524134
172871749827551,1020,450,936.9217440000001,493.68192300000004
172871749831655,1020,450,964.5919200000001,487.0778399999999
172871749835752,1020,450,978.126336,486.27387
172871749839903,1020,450,985.427856,472.76865
172871749844113,1020,450,981.7844544000001,469.496655
172871749848213,1020,450,986.0722559999999,466.19334000000003
172871749852401,1020,450,985.682808,463.10679000000005
172871749856573,1020,450,984.2040000000001,462.62547
172871749860717,1020,450,992.7081360000001,447.66234
172871749864878,1020,450,991.2224160000001,444.739518
172871749869100,1020,450,991.485216,448.37865
172871749873215,1020,450,989.3149056,450.46701
172871749877331,1020,450,989.8037856,451.11515399999996
172871749881521,1020,450,995.552928,452.5497
172871749885684,1020,450,997.8732432,452.51352
172871749889845,1020,450,1000.3882607999999,454.63896
172871749893983,1020,450,1006.6349376,452.966526
172871749898178,1020,450,1009.636992,454.737636
172871749902395,1020,450,1012.689504,457.34882400000004
172871749906547,1020,450,1012.9930128000001,459.34610399999997
172871749910666,1020,450,1010.4003359999999,459.18275400000005
172871749914717,1020,450,1008.768384,459.35721000000007
172871749918843,1020,450,1008.661104,460.75230000000005
172871749923000,1020,450,1005.47064,460.48100400000004
172871749927228,1020,450,1003.819248,462.43026000000003
172871749931459,1020,450,1003.3140960000001,462.78657000000004
172871749935549,1020,450,1000.445904,463.489416
172871749939654,1020,450,1000.5903936,464.76909
172871749943751,1020,450,1000.3712687999999,465.65199
172871749947910,1020,450,999.7079616,464.420196
172871749952137,1020,450,999.2324592,463.084353
172871749956258,1020,450,998.5762080000001,460.27017
172871749960459,1020,450,995.356008,454.53321
172871749964553,1020,450,994.5828432000001,455.33898000000005
172871749968659,1020,450,998.94672,452.32172999999995
172871749972786,1020,450,999.5726880000001,451.55943
172871749976957,1020,450,996.1527744,447.564285
172871749981047,1020,450,993.918672,440.265195
172871749985222,1020,450,993.4806239999999,438.84216
172871749989403,1020,450,991.8550656000001,436.140567
172871749993620,1020,450,991.1823840000001,429.28175699999997
172871749997810,1020,450,988.685424,424.976013
172871750002003,1020,450,989.777376,422.36451
172871750006210,1020,450,990.045792,422.265906
172871750010353,1020,450,990.730224,422.17717500000003
172871750014500,1020,450,992.7831456,413.56143
172871750018723,1020,450,992.1841344000001,417.38778
172871750022867,1020,450,994.9450464,405.22749300000004
172871750027132,1020,450,992.4066720000001,412.36616699999996
172871750031328,1020,450,992.451456,414.526716
172871750035561,1020,450,993.192192,406.421694
