Timestamp,MovingTarget_X,MovingTarget_Y,EyeTracker_X,EyeTracker_Y
172949095413273,766.7975369767051,746.327505528788,748.250352,782.45424
172949095510031,818.5307617877152,733.3578814530002,782.756784,765.312984
172949095514262,821.6116628139631,732.2677274861253,786.594528,764.979957
172949095518417,824.7380027182883,731.1226614604093,788.8414464000001,764.4055500000001
172949095522467,827.9065252132368,729.9217423073903,790.6337279999999,763.30746
172949095526614,831.1139321066913,728.6641241562853,797.75712,762.95169
172949095530854,834.3568880529424,727.3490619325164,803.872512,763.83477
172949095535005,837.6320255630418,725.9759166339264,816.3548639999999,765.5821649999999
172949095539159,840.9359502606377,724.5441602630742,821.0761055999999,765.6585299999999
172949095543246,844.2652463674748,723.0533803951726,824.7585024,766.530756
172949095547452,847.6164824008138,721.5032843625336,830.8149695999999,767.7469259999999
172949095551617,850.9862170632069,719.8937030378264,834.0930144,768.327354
172949095555719,854.3710053033248,718.2245942000358,836.53992,768.22317
172949095559983,857.7674045249429,716.49604546871,838.903968,767.225286
172949095564094,861.1719809197268,714.7082767939081,839.9583359999999,766.05426
172949095568204,864.5813158981401,712.8616424911825,842.0046336,763.80363
172949095572323,867.9920125916487,710.9566328129509,844.0858512,762.68115
172949095576497,871.4007023984068,708.9938750497183,846.09504,761.4444599999999
172949095580664,874.8040515438103,706.9741341567694,849.9879360000001,760.17096
172949095584920,878.1987676266883,704.8983129041796,851.9372208000001,759.6988200000001
172949095588941,881.5816061214717,702.7674515502453,853.931088,758.8736369999999
172949095593125,884.9493768064627,700.5827270407111,857.737152,758.127186
172949095597307,888.2989500882939,698.3454517384564,859.9072896000001,757.1674350000001
172949095601535,891.6272631928499,696.0570716905577,865.5127200000001,755.28909
172949095605677,894.9313261932905,693.7191644418973,868.1825664,754.50924
172949095609966,898.2082278463943,691.3334364066604,870.4617984,752.95089
172949095614143,901.4551412092126,688.9017198111908,873.6469920000001,750.23217
172949095618276,904.6693290089668,686.4259692237255,875.879856,748.412595
