Timestamp,MovingTarget_X,MovingTarget_Y,EyeTracker_X,EyeTracker_Y
172923940380290,891.3174693357917,203.72713364972572,881.132688,215.294562
172923940384418,893.364176398329,205.16360086431382,883.61352,214.842942
172923940388631,895.4242517337856,206.63539307524312,884.867184,215.668242
172923940392809,897.4972496300041,208.1431696772159,883.713168,222.35472
172923940401146,901.6800200591448,211.2692514331077,823.3027199999999,337.790106
172923940405284,903.788690726984,212.88880844451688,825.6424319999999,329.759253
172923940409531,905.9080802487895,214.54685031155415,833.959008,318.65904
172923940413652,908.0375325481461,216.24395975033096,864.84816,275.6583
172923940417774,910.1763498087448,217.9806991359944,876.3982560000001,262.255995
172923940421943,912.3237927899977,219.7576087535789,883.2552912,253.665837
172923940426170,914.4790812362177,221.57520502030292,888.9552000000001,240.756552
172923940430268,916.641394382081,223.43397868287735,890.131392,235.838268
172923940434429,918.8098715568984,225.33439299365477,895.517496,234.33575399999998
172923940438654,920.9836128900653,227.27688186976098,897.73848,234.479943
172923940442758,923.1616801198355,229.26184803961587,898.5671424000001,234.127287
172923940446936,925.3430975073439,231.28966118153116,899.684352,241.114446
172923940455333,929.7118986485638,235.475130660302,891.633168,725.23503
172923940459473,931.8971532702994,237.63334434063512,826.719984,654.18831
172923940463644,934.0815023735427,239.8355159845345,857.1629376,617.3050949999999
172923940467746,936.2638003296153,242.08182218239722,888.70464,469.56424499999997
172923940471971,938.4428718009281,244.372395434457,906.651072,413.027622
172923940476093,940.6175134220962,246.70732238604558,918.569808,382.14756
172923940480303,942.7864955909909,249.08664210091607,934.8657984,352.144242
172923940484448,944.9485643686514,251.51034437915231,937.9701216,348.574518
172923940488587,947.1024434865922,253.97836812632335,938.98944,346.50924299999997
172923940492646,949.2468364595641,256.4905997805742,940.9621824,345.55095
172923940496830,951.3804288014152,259.0468718044315,941.8344480000001,346.016655
172923940501040,953.5018903411908,261.64696124805823,942.8518079999999,344.175696
172923940505215,955.609877636188,264.29058839073207,941.4570815999999,353.06649
172923940521950,963.8798938002482,275.2928238452133,954.770976,503.560656
172923940526116,965.9000739936474,278.1478728385397,952.24824,483.39446399999997
172923940530273,967.898586868092,281.04352445436416,945.0636048,428.32953
172923940534460,969.8740708694502,283.9790714785362,947.0245679999999,439.663086
172923940542787,973.7505539257204,289.96670226983986,997.748208,518.35797
172923940546999,975.6488869711964,293.01705000100037,942.9388559999999,462.10620600000004
172923940551251,977.5188653438123,296.1038207360707,947.8400543999999,428.20597799999996
172923940555384,979.3592032284384,299.225984663439,877.62528,464.35062600000003
172923940563743,982.9459401491595,305.5720506305146,887.8685184,585.0693
172923940567844,984.6899028974929,308.7935720155921,809.949024,865.86084
172923940572005,986.3993588653768,312.04572643039944,804.7855296,914.46903
172923942219149,520,450,531.8677152,428.01522300000005
172923942298491,520,450,521.4799296,432.96641999999997
172923942302693,520,450,522.0076608,433.19890799999996
172923942306736,520,450,522.4063392,433.729233
172923942310856,520,450,522.471744,433.434735
172923942315026,520,450,522.5285664,433.544004
172923942319169,1020,450,522.6016032,433.42636500000003
172923942323250,1020,450,523.0367712,432.642942
172923942327373,1020,450,523.1629872,431.925777
172923942331539,1020,450,523.354176,430.64461800000004
172923942335711,1020,450,523.5418080000001,430.51273199999997
172923942339850,1020,450,523.7740512,430.50663000000003
172923942343982,1020,450,524.3351328,430.53066
172923942348083,1020,450,524.3100191999999,430.22044800000003
172923942352197,1020,450,524.271024,430.259157
172923942356443,1020,450,722.3086799999999,437.737905
172923942360634,1020,450,879.7532256,442.419678
172923942364798,1020,450,1017.421056,452.01582
172923942369013,1020,450,1042.983648,454.016934
172923942373144,1020,450,1051.320384,452.53635299999996
172923942377229,1020,450,1033.964712,442.527903
172923942381390,1020,450,1029.8199456,441.46691999999996
172923942385625,1020,450,1024.433712,439.758306
172923942389728,1020,450,1022.771664,439.953597
172923942393858,1020,450,1021.9851359999999,439.249167
172923942397933,1020,450,1020.903984,439.47796500000004
172923942402115,1020,450,1020.5557200000001,439.616583
172923942406287,1020,450,1020.186432,439.843122
172923942410424,1020,450,1019.4143472,439.61427000000003
172923942414644,1020,450,1019.05704,439.412976
172923942418750,1020,450,1018.6763759999999,439.381458
172923942422826,1020,450,1017.8245872,439.75726199999997
172923942426984,1020,450,1017.220032,439.98768
172923942431081,1020,450,1015.946208,439.930395
172923942435151,1020,450,1015.3500912,440.208648
172923942439288,1020,450,1014.8155200000001,440.28605699999997
172923942443469,1020,450,1013.756256,440.000883
172923942447616,1020,450,1013.3977824,439.65450000000004
172923942451836,1020,450,1013.1444,439.54749
172923942456004,1020,450,1012.933296,438.99129
172923942460208,1020,450,1012.7098080000001,438.95925
172923942464370,1020,450,1012.3964064,439.349346
172923942468404,1020,450,1012.5880559999999,439.23303
172923942472649,1020,450,1012.7964959999999,439.23017699999997
172923942476820,1020,450,1013.2166880000001,439.310214
172923942480961,1020,450,1013.3809920000001,439.234146
172923942485079,1020,450,1013.2908480000001,439.1019
172923942489132,1020,450,1013.2475903999999,438.04008
172923942493351,1020,450,1013.487696,438.298866
172923942497445,1020,450,1013.469408,438.453198
172923942501615,1020,450,1011.0395088,449.454762
172923942513962,1020,450,1032.978816,651.1433400000001
172923942518152,1020,450,1049.8293072000001,670.4054100000001
172923942522342,1020,450,981.19512,566.485443
172923942526522,1020,450,982.6940880000001,534.630186
172923942530757,1020,450,989.1044640000001,480.53394000000003
172923942534893,1020,450,993.9906144,467.65017
172923942539041,1020,450,998.94096,459.01211400000005
172923942543249,1020,450,1004.8220640000001,448.82782199999997
172923942547350,1020,450,1006.2305856,446.492367
172923942551467,1020,450,1007.771472,444.00075300000003
172923942555631,1020,450,1008.7932959999999,441.69142500000004
172923942559834,1020,450,1009.204848,441.224883
172923942564027,1020,450,1010.182752,441.373563
172923942568281,1020,450,1010.5875359999999,441.43074
172923942572475,1020,450,1011.1409279999999,441.29799
172923942576525,1020,450,1012.382208,441.32890499999996
172923942580626,1020,450,1012.8916800000001,441.311463
172923942584828,1020,450,1013.4301535999999,441.395154
172923942589026,1020,450,1014.236496,441.53721
172923942593211,1020,450,1014.3072,441.670617
172923942597336,1020,450,1014.4425600000001,441.81486
172923942601650,1020,450,1014.725088,441.95423400000004
172923942605853,1020,450,1014.4976256,441.77763600000003
172923942610028,1020,450,1014.8382,441.799578
172923942614215,1020,450,1015.0205040000001,441.949455
172923942618360,1020,450,1015.302456,441.66683700000004
172923942622567,1020,450,1015.488144,441.70119
172923942626772,1020,450,1015.6567679999999,441.778068
172923942630915,1020,450,1016.0560800000001,442.445823
172923942635127,1020,450,1016.3731680000001,442.98099
172923942639278,1020,450,1016.3985984000001,443.215944
172923942643430,1020,450,1016.470368,443.16513
172923942647546,1020,450,1016.6270400000001,443.25258299999996
172923942651660,1020,450,1016.854704,443.66778
172923942655852,1020,450,1017.1573488,443.93447699999996
172923942660037,1020,450,1017.530208,443.949255
172923942664118,1020,450,1017.760392,452.57598
172923942672476,520,450,1087.5517344,621.8901900000001
172923942676656,520,450,978.8238719999999,607.2039450000001
172923942680805,520,450,992.412864,588.141594
172923942684976,520,450,1002.411792,556.36974
172923942689100,520,450,1016.475696,509.528844
172923942693291,520,450,1020.9776688,493.31358
172923942697561,520,450,1027.806624,473.13558
172923942701730,520,450,1028.1224736000001,469.24002
172923942705881,520,450,988.25904,466.71092999999996
172923942709974,520,450,740.7522720000001,461.92401
172923942714084,520,450,648.93312,459.138177
172923942718156,520,450,567.483552,454.41315
172923942722268,520,450,551.4221375999999,454.90842
172923942767962,520,450,520.02,451.70469
172923942772045,520,450,519.4245023999999,451.253025
172923942776305,520,450,518.6020608,450.71652599999993
172923942780493,520,450,518.5083456,450.46616400000005
172923942784736,520,450,518.119776,450.15794999999997
172923942788946,520,450,517.8629808,449.73931500000003
172923942793142,520,450,517.672008,449.24913
172923942797208,520,450,517.6781856,447.60907799999995
172923942801392,520,450,517.7343168,446.985972
172923942805493,520,450,517.877784,446.518872
172923942809678,520,450,518.1673392,445.58424
172923942813766,520,450,518.170464,445.064733
172923942817834,520,450,518.5921536000001,444.380022
172923942821942,520,450,518.792544,444.52143
172923942826144,520,450,518.6699136000001,456.43703400000004
172923942842645,520,450,409.020192,642.4157700000001
172923942846733,520,450,419.3118,622.2209939999999
172923942850899,520,450,443.35644479999996,566.921304
172923942855141,520,450,479.58072480000004,487.829124
172923942859308,520,450,485.4230928,473.77458
172923942863531,520,450,492.85920960000004,453.07538999999997
172923942867664,520,450,494.935056,445.716783
172923942871758,520,450,495.0954432,441.95823
172923942875854,520,450,496.9976256,440.07237
172923942879923,520,450,496.78463519999997,438.62535
172923942884152,520,450,497.22696,437.76698400000004
172923942888313,520,450,496.577736,437.39849699999996
172923942892531,520,450,496.09958399999994,436.1949
172923942896751,520,450,494.9018928,435.110148
172923942900904,520,450,496.8584064,435.142224
172923942905107,520,450,498.2340096,434.712834
172923942909367,520,450,501.34684319999997,434.754108
172923942913541,520,450,502.9378848,434.83383
172923942917636,520,450,505.62205919999997,434.886075
172923942921796,520,450,506.84901119999995,434.780982
172923942925974,520,450,508.78872,434.968524
172923942930052,520,450,511.6160448,434.771325
172923942934224,520,450,512.2376352,434.676006
172923942938325,520,450,513.06264,434.719485
172923942942410,520,450,514.03896,435.547638
172923942946598,520,450,514.4946768,436.401657
172923942950791,520,450,515.1315888,436.04537400000004
172923942954815,520,450,515.6715456,436.35258
172923942958937,520,450,516.274272,436.377573
172923942963122,520,450,517.57416,437.656527
172923942967240,520,450,518.1050592,438.19752600000004
172923942971418,520,450,518.679216,438.92442
172923942975545,520,450,519.932448,439.706754
172923942979629,520,450,520.4766960000001,439.621515
172923942983839,520,450,520.930872,439.778907
172923942988081,520,450,521.9574911999999,440.444736
172923942992200,520,450,522.506592,440.85908700000005
172923942996459,520,450,522.8930448,441.030933
172923943000604,520,450,522.9765072,441.058644
172923943004839,520,450,523.1876544,441.82989
172923943008964,520,450,523.6914816,442.896543
172923943013147,520,450,524.1644064,443.190645
172923943017304,520,450,524.767104,443.60469
172923943021630,520,450,525.0072672,443.460663
172923943025730,520,450,525.1021488,443.54998800000004
172923943030014,520,450,525.2714496,444.050055
172923943034164,520,450,525.2123232,444.132054
172923943038319,520,450,525.3333408,444.267666
172923943042519,520,450,525.636576,444.28023
172923943046646,520,450,525.9079296,444.460914
172923943050862,1020,450,526.0510512,444.8106
172923943055056,1020,450,464.679936,571.937625
172923943063436,1020,450,394.106112,624.290373
172923943067537,1020,450,440.9254656,532.4353199999999
172923943071814,1020,450,462.42368639999995,516.79935
172923943076022,1020,450,479.509704,495.954774
172923943080103,1020,450,495.42877439999995,477.73071
172923943084248,1020,450,513.7573536,459.26757
172923943088326,1020,450,581.00904,454.51265400000005
172923943092471,1020,450,753.272352,453.83553
172923943096614,1020,450,970.212168,457.76016000000004
172923943100726,1020,450,1007.3862144000001,458.74584
172923943104957,1020,450,1035.828864,461.161854
172923943109037,1020,450,1041.8353920000002,460.17855
